Train_ID,Date,Cleaning_Type,Duration_Minutes,Cost,Staff_Assigned,Priority,Completion_Status,Quality_Score,Location,Shift,Notes
CR101,2024-05-21,Floor_Deep_Clean,104,1324,2,High,Scheduled,87.13549449546257,Depot_A,Morning,Floor Deep Clean performed on CR101
CR101,2024-05-22,Driver_Cabin_Detail,33,1647,6,Medium,In_Progress,89.0726855018534,Terminal_Station,Night,Driver Cabin Detail performed on CR101
CR101,2024-05-22,Interior_Deep_Clean,178,1536,5,Low,In_Progress,93.30400364763909,Terminal_Station,Morning,Interior Deep Clean performed on CR101
CR101,2024-05-22,Window_Polish,41,1351,6,Low,In_Progress,85.68481068507538,Depot_A,Evening,Window Polish performed on CR101
CR101,2024-05-23,Seat_Sanitization,120,1855,6,High,In_Progress,92.2324056997463,Terminal_Station,Night,Seat Sanitization performed on CR101
CR101,2024-05-24,Floor_Deep_Clean,73,1526,3,Medium,Completed,95.98980230532302,Terminal_Station,Night,Floor Deep Clean performed on CR101
CR101,2024-05-24,Interior_Deep_Clean,175,1160,2,Low,Completed,97.16490973718008,Depot_A,Evening,Interior Deep Clean performed on CR101
CR101,2024-05-25,Window_Polish,60,1178,5,Low,Scheduled,88.02070369863459,Depot_B,Morning,Window Polish performed on CR101
CR101,2024-05-26,Interior_Deep_Clean,164,1712,4,Medium,Completed,95.68909313262427,Depot_B,Night,Interior Deep Clean performed on CR101
CR101,2024-05-26,Window_Polish,38,1612,3,Medium,Completed,90.80115522182017,Depot_A,Evening,Window Polish performed on CR101
CR101,2024-05-26,Floor_Deep_Clean,107,1124,4,Low,Completed,91.55758004995958,Depot_A,Night,Floor Deep Clean performed on CR101
CR101,2024-05-28,Interior_Deep_Clean,157,1784,4,Medium,Completed,97.75072356649933,Depot_A,Morning,Interior Deep Clean performed on CR101
CR101,2024-05-28,Window_Polish,41,1770,4,Medium,In_Progress,97.62697750560538,Depot_A,Night,Window Polish performed on CR101
CR101,2024-05-28,Driver_Cabin_Detail,41,1510,6,Low,Scheduled,97.0501328970906,Depot_A,Morning,Driver Cabin Detail performed on CR101
CR101,2024-05-30,HVAC_Filter,78,1989,6,Medium,Scheduled,95.04562858192803,Depot_A,Evening,HVAC Filter performed on CR101
CR101,2024-05-30,Disinfection_Spray,25,1878,6,Low,Completed,87.10934099304666,Terminal_Station,Morning,Disinfection Spray performed on CR101
CR101,2024-05-30,LED_Light_Clean,52,1768,2,Medium,Scheduled,91.98496721921674,Depot_A,Morning,LED Light Clean performed on CR101
CR101,2024-06-01,HVAC_Filter,65,1884,5,Medium,Scheduled,97.92096841091228,Terminal_Station,Night,HVAC Filter performed on CR101
CR101,2024-06-02,Floor_Deep_Clean,113,821,4,Medium,Completed,85.53455367213905,Terminal_Station,Night,Floor Deep Clean performed on CR101
CR101,2024-06-02,Window_Polish,37,956,4,Low,Scheduled,97.55992850275686,Terminal_Station,Night,Window Polish performed on CR101
CR101,2024-06-02,Exterior_Wash,58,1652,3,High,Completed,89.22204476446723,Terminal_Station,Evening,Exterior Wash performed on CR101
CR101,2024-06-03,Graffiti_Removal,171,1404,5,Low,In_Progress,88.20348980077341,Depot_B,Night,Graffiti Removal performed on CR101
CR101,2024-06-03,Interior_Deep_Clean,176,805,3,High,In_Progress,94.3917248755969,Depot_B,Morning,Interior Deep Clean performed on CR101
CR101,2024-06-04,Interior_Deep_Clean,129,552,4,Low,Scheduled,94.5151893033443,Depot_B,Morning,Interior Deep Clean performed on CR101
CR101,2024-06-04,Disinfection_Spray,24,846,5,High,Completed,94.67381144743737,Terminal_Station,Morning,Disinfection Spray performed on CR101
CR101,2024-06-04,Window_Polish,30,825,2,Low,In_Progress,92.93947418173857,Terminal_Station,Evening,Window Polish performed on CR101
CR101,2024-06-06,Graffiti_Removal,154,908,6,Medium,In_Progress,91.56908868625345,Depot_B,Evening,Graffiti Removal performed on CR101
CR101,2024-06-06,Interior_Deep_Clean,140,1767,4,Medium,Scheduled,95.66646430022276,Terminal_Station,Night,Interior Deep Clean performed on CR101
CR101,2024-06-06,Floor_Deep_Clean,60,734,5,High,Completed,89.21961583130792,Depot_A,Morning,Floor Deep Clean performed on CR101
CR101,2024-06-08,Seat_Sanitization,100,1808,6,Medium,Scheduled,91.06822022970134,Terminal_Station,Evening,Seat Sanitization performed on CR101
CR101,2024-06-09,Interior_Deep_Clean,125,1490,4,High,Scheduled,91.27024339294228,Terminal_Station,Night,Interior Deep Clean performed on CR101
CR101,2024-06-10,Window_Polish,53,773,3,Low,In_Progress,91.18607003842821,Depot_A,Evening,Window Polish performed on CR101
CR101,2024-06-10,Exterior_Wash,49,762,2,Low,Completed,90.96591679735822,Depot_A,Evening,Exterior Wash performed on CR101
CR101,2024-06-10,LED_Light_Clean,53,1829,2,Medium,Completed,88.10451827053886,Terminal_Station,Evening,LED Light Clean performed on CR101
CR101,2024-06-11,Disinfection_Spray,27,1389,6,High,Completed,92.3614117315497,Depot_B,Evening,Disinfection Spray performed on CR101
CR101,2024-06-11,Seat_Sanitization,100,1949,6,High,Completed,94.86638879638518,Terminal_Station,Morning,Seat Sanitization performed on CR101
CR101,2024-06-11,Interior_Deep_Clean,131,1685,2,Low,Scheduled,91.38264468501363,Depot_A,Evening,Interior Deep Clean performed on CR101
CR101,2024-06-12,Floor_Deep_Clean,112,1233,3,High,In_Progress,85.58050846603713,Depot_B,Morning,Floor Deep Clean performed on CR101
CR101,2024-06-12,Interior_Deep_Clean,141,1492,5,Low,In_Progress,85.53460129131058,Terminal_Station,Morning,Interior Deep Clean performed on CR101
CR101,2024-06-13,Seat_Sanitization,92,1006,2,Medium,Scheduled,86.93498166753216,Depot_B,Morning,Seat Sanitization performed on CR101
CR101,2024-06-13,Floor_Deep_Clean,94,1625,6,Medium,Scheduled,92.99654864097205,Depot_A,Night,Floor Deep Clean performed on CR101
CR101,2024-06-14,Disinfection_Spray,32,1231,3,Low,Completed,87.04641383050786,Depot_B,Night,Disinfection Spray performed on CR101
CR101,2024-06-14,Interior_Deep_Clean,120,1254,4,High,In_Progress,91.88247566501327,Depot_B,Night,Interior Deep Clean performed on CR101
CR101,2024-06-15,Disinfection_Spray,33,1153,4,Medium,In_Progress,89.169008798396,Terminal_Station,Evening,Disinfection Spray performed on CR101
CR101,2024-06-15,Floor_Deep_Clean,68,1572,2,Low,Scheduled,90.93569404455988,Terminal_Station,Night,Floor Deep Clean performed on CR101
CR101,2024-06-16,LED_Light_Clean,55,1677,6,High,In_Progress,97.93503957922391,Depot_B,Evening,LED Light Clean performed on CR101
CR101,2024-06-16,Interior_Deep_Clean,158,1703,4,Low,Scheduled,95.7234403949004,Terminal_Station,Morning,Interior Deep Clean performed on CR101
CR101,2024-06-16,Graffiti_Removal,54,1045,4,High,In_Progress,95.29616018612691,Depot_B,Morning,Graffiti Removal performed on CR101
CR101,2024-06-23,Driver_Cabin_Detail,30,1997,4,Low,Scheduled,92.40771956210777,Depot_B,Evening,Driver Cabin Detail performed on CR101
CR101,2024-06-23,HVAC_Filter,68,1864,2,High,Scheduled,96.91327396588484,Depot_B,Night,HVAC Filter performed on CR101
CR101,2024-06-25,Seat_Sanitization,107,824,5,Low,In_Progress,88.17016589655519,Depot_B,Evening,Seat Sanitization performed on CR101
CR101,2024-06-25,Interior_Deep_Clean,167,1200,3,High,In_Progress,96.00310906589317,Depot_B,Evening,Interior Deep Clean performed on CR101
CR101,2024-06-26,Driver_Cabin_Detail,38,1857,2,High,Completed,92.00696630029414,Terminal_Station,Night,Driver Cabin Detail performed on CR101
CR101,2024-06-26,Graffiti_Removal,156,1276,3,High,In_Progress,85.28485034211197,Depot_A,Evening,Graffiti Removal performed on CR101
CR101,2024-06-27,Graffiti_Removal,177,1151,4,Low,In_Progress,92.28665485774837,Depot_A,Evening,Graffiti Removal performed on CR101
CR101,2024-06-28,Interior_Deep_Clean,173,1271,5,High,Completed,95.1964726859093,Depot_B,Morning,Interior Deep Clean performed on CR101
CR101,2024-06-29,Window_Polish,56,1408,3,High,Scheduled,86.76390140347922,Depot_A,Morning,Window Polish performed on CR101
CR101,2024-06-29,Graffiti_Removal,48,1380,3,Low,In_Progress,97.48988111823702,Depot_A,Evening,Graffiti Removal performed on CR101
CR101,2024-06-29,LED_Light_Clean,50,1213,5,Medium,Scheduled,97.83460265899643,Depot_A,Morning,LED Light Clean performed on CR101
CR101,2024-06-30,Exterior_Wash,75,1025,5,Medium,Scheduled,89.86081459962308,Depot_A,Evening,Exterior Wash performed on CR101
CR101,2024-06-30,HVAC_Filter,71,1447,6,Low,Scheduled,93.41089506199204,Depot_A,Night,HVAC Filter performed on CR101
CR101,2024-07-01,Floor_Deep_Clean,93,648,4,Low,Completed,94.98900989513508,Depot_A,Morning,Floor Deep Clean performed on CR101
CR101,2024-07-02,Floor_Deep_Clean,83,1641,3,Medium,In_Progress,87.43269564148086,Terminal_Station,Night,Floor Deep Clean performed on CR101
CR101,2024-07-02,Graffiti_Removal,44,1683,5,Medium,In_Progress,92.993838728385,Depot_B,Evening,Graffiti Removal performed on CR101
CR101,2024-07-02,Interior_Deep_Clean,177,1432,3,Low,In_Progress,96.34437478235101,Depot_A,Morning,Interior Deep Clean performed on CR101
CR101,2024-07-03,LED_Light_Clean,57,869,3,Medium,Completed,92.02329342456969,Depot_B,Night,LED Light Clean performed on CR101
CR101,2024-07-03,Interior_Deep_Clean,165,1888,6,Low,Scheduled,91.38574643361109,Depot_A,Evening,Interior Deep Clean performed on CR101
CR101,2024-07-06,Disinfection_Spray,30,1827,4,Medium,Completed,90.07818881449315,Terminal_Station,Evening,Disinfection Spray performed on CR101
CR101,2024-07-06,Graffiti_Removal,88,1895,4,High,Scheduled,95.25125788549475,Terminal_Station,Evening,Graffiti Removal performed on CR101
CR101,2024-07-07,HVAC_Filter,65,590,2,High,Scheduled,89.50452472995435,Depot_A,Night,HVAC Filter performed on CR101
CR101,2024-07-09,Window_Polish,56,1725,5,Low,In_Progress,91.74944732361986,Depot_A,Evening,Window Polish performed on CR101
CR101,2024-07-09,Driver_Cabin_Detail,43,1420,2,Low,In_Progress,94.34715922328611,Terminal_Station,Evening,Driver Cabin Detail performed on CR101
CR101,2024-07-09,Graffiti_Removal,129,586,2,High,In_Progress,95.75619348497696,Depot_A,Morning,Graffiti Removal performed on CR101
CR101,2024-07-11,Disinfection_Spray,31,866,3,High,Scheduled,97.18083325115508,Depot_B,Morning,Disinfection Spray performed on CR101
CR101,2024-07-11,HVAC_Filter,66,826,4,Medium,Completed,92.18798345455171,Terminal_Station,Morning,HVAC Filter performed on CR101
CR101,2024-07-12,Seat_Sanitization,101,613,3,Medium,Scheduled,96.05754775169554,Depot_B,Night,Seat Sanitization performed on CR101
CR101,2024-07-12,Exterior_Wash,73,1938,6,High,Completed,92.5061147130015,Depot_B,Morning,Exterior Wash performed on CR101
CR101,2024-07-13,Disinfection_Spray,35,1361,5,Medium,In_Progress,95.80458102963041,Terminal_Station,Morning,Disinfection Spray performed on CR101
CR101,2024-07-14,Seat_Sanitization,103,910,5,Low,Scheduled,91.89869009028287,Depot_B,Morning,Seat Sanitization performed on CR101
CR101,2024-07-14,Disinfection_Spray,28,907,3,High,Scheduled,95.64058299421822,Terminal_Station,Evening,Disinfection Spray performed on CR101
CR101,2024-07-16,Driver_Cabin_Detail,37,1761,5,Low,Completed,88.84805121157666,Depot_A,Morning,Driver Cabin Detail performed on CR101
CR101,2024-07-16,HVAC_Filter,86,1800,2,Low,In_Progress,92.2722105568115,Depot_B,Evening,HVAC Filter performed on CR101
CR101,2024-07-16,Window_Polish,34,1788,6,Medium,In_Progress,94.98664243901474,Depot_A,Morning,Window Polish performed on CR101
CR101,2024-07-17,Window_Polish,31,549,5,High,Completed,85.37670608228281,Depot_B,Evening,Window Polish performed on CR101
CR101,2024-07-17,Floor_Deep_Clean,93,1315,3,Medium,Scheduled,89.80429166856749,Depot_A,Morning,Floor Deep Clean performed on CR101
CR101,2024-07-17,Graffiti_Removal,50,959,5,Low,Scheduled,88.23462230588864,Depot_B,Night,Graffiti Removal performed on CR101
CR101,2024-07-24,Driver_Cabin_Detail,42,738,3,High,Scheduled,86.17747265977228,Depot_A,Night,Driver Cabin Detail performed on CR101
CR101,2024-07-24,LED_Light_Clean,52,1836,4,Low,Completed,88.00890137450344,Terminal_Station,Morning,LED Light Clean performed on CR101
CR101,2024-07-25,Interior_Deep_Clean,129,1796,6,Low,Scheduled,92.95697211886893,Depot_A,Night,Interior Deep Clean performed on CR101
CR101,2024-07-26,Driver_Cabin_Detail,42,657,2,Medium,In_Progress,95.82632966717124,Depot_B,Morning,Driver Cabin Detail performed on CR101
CR101,2024-07-26,Window_Polish,37,1342,6,High,Scheduled,94.9007911925937,Terminal_Station,Evening,Window Polish performed on CR101
CR101,2024-07-26,Exterior_Wash,52,970,3,High,Scheduled,91.95985810979329,Depot_B,Night,Exterior Wash performed on CR101
CR101,2024-07-27,Interior_Deep_Clean,174,1561,2,Medium,Completed,86.54004206569064,Depot_A,Morning,Interior Deep Clean performed on CR101
CR101,2024-07-28,Disinfection_Spray,20,1797,6,Medium,Completed,93.6161979516624,Depot_A,Evening,Disinfection Spray performed on CR101
CR101,2024-07-28,Window_Polish,53,615,6,Low,In_Progress,91.2114921224461,Depot_A,Evening,Window Polish performed on CR101
CR101,2024-07-30,Interior_Deep_Clean,148,1330,6,Low,Completed,93.73911924455878,Depot_B,Evening,Interior Deep Clean performed on CR101
CR101,2024-07-30,Graffiti_Removal,134,1404,4,Low,In_Progress,93.38764302298155,Terminal_Station,Evening,Graffiti Removal performed on CR101
CR101,2024-07-31,Graffiti_Removal,100,1621,2,High,In_Progress,91.41724154793377,Depot_A,Morning,Graffiti Removal performed on CR101
CR101,2024-07-31,Seat_Sanitization,108,1660,3,High,Scheduled,86.43831101504234,Depot_A,Morning,Seat Sanitization performed on CR101
CR101,2024-07-31,HVAC_Filter,78,912,4,Medium,In_Progress,90.433032106957,Depot_A,Evening,HVAC Filter performed on CR101
CR101,2024-08-01,HVAC_Filter,75,861,2,Low,In_Progress,92.50380564665565,Terminal_Station,Evening,HVAC Filter performed on CR101
CR101,2024-08-01,Graffiti_Removal,133,690,5,High,Scheduled,85.83732498179997,Terminal_Station,Morning,Graffiti Removal performed on CR101
CR101,2024-08-01,Floor_Deep_Clean,74,1506,6,Medium,Scheduled,94.17647562678633,Terminal_Station,Morning,Floor Deep Clean performed on CR101
CR101,2024-08-02,Disinfection_Spray,38,1799,3,Medium,Scheduled,96.08315925836447,Terminal_Station,Evening,Disinfection Spray performed on CR101
CR101,2024-08-02,LED_Light_Clean,52,1961,5,Medium,In_Progress,85.14060934721206,Depot_A,Night,LED Light Clean performed on CR101
CR101,2024-08-02,Driver_Cabin_Detail,45,1919,6,Low,Scheduled,97.29070857412972,Depot_A,Morning,Driver Cabin Detail performed on CR101
CR101,2024-08-03,Exterior_Wash,51,1475,2,Medium,In_Progress,89.95258282993339,Terminal_Station,Evening,Exterior Wash performed on CR101
CR101,2024-08-04,Interior_Deep_Clean,124,660,6,Low,Completed,92.46562749531165,Depot_B,Evening,Interior Deep Clean performed on CR101
CR101,2024-08-04,HVAC_Filter,66,1286,2,Low,Scheduled,86.17658908877436,Depot_B,Evening,HVAC Filter performed on CR101
CR101,2024-08-04,Floor_Deep_Clean,85,1568,5,Medium,In_Progress,95.94778099707193,Depot_B,Night,Floor Deep Clean performed on CR101
CR101,2024-08-05,Driver_Cabin_Detail,42,1692,6,Medium,Scheduled,94.38661557315758,Depot_B,Evening,Driver Cabin Detail performed on CR101
CR101,2024-08-06,Floor_Deep_Clean,103,1185,3,High,In_Progress,87.38981849368443,Terminal_Station,Evening,Floor Deep Clean performed on CR101
CR101,2024-08-07,Interior_Deep_Clean,147,861,6,Medium,Completed,93.73500365782921,Depot_A,Morning,Interior Deep Clean performed on CR101
CR101,2024-08-07,HVAC_Filter,76,1883,4,Medium,In_Progress,89.93490458882412,Terminal_Station,Morning,HVAC Filter performed on CR101
CR101,2024-08-07,Disinfection_Spray,39,963,5,Low,Completed,96.79346531172985,Depot_A,Night,Disinfection Spray performed on CR101
CR101,2024-08-08,Floor_Deep_Clean,74,1061,3,High,In_Progress,91.73033028501325,Depot_B,Evening,Floor Deep Clean performed on CR101
CR101,2024-08-08,LED_Light_Clean,45,1138,5,Medium,Completed,97.57132380449514,Terminal_Station,Evening,LED Light Clean performed on CR101
CR101,2024-08-08,Seat_Sanitization,108,704,3,Medium,Completed,96.76256006877927,Depot_B,Night,Seat Sanitization performed on CR101
CR101,2024-08-09,Graffiti_Removal,176,638,3,Low,In_Progress,89.61379934763336,Depot_B,Morning,Graffiti Removal performed on CR101
CR101,2024-08-11,Exterior_Wash,66,1482,6,Medium,Scheduled,88.13542856843844,Terminal_Station,Night,Exterior Wash performed on CR101
CR101,2024-08-11,Disinfection_Spray,35,1866,3,Low,In_Progress,87.75399172521705,Terminal_Station,Evening,Disinfection Spray performed on CR101
CR101,2024-08-12,Exterior_Wash,69,1620,5,Medium,Completed,86.41877934155846,Terminal_Station,Night,Exterior Wash performed on CR101
CR101,2024-08-12,Floor_Deep_Clean,102,1758,6,Low,Scheduled,89.0397036057976,Terminal_Station,Evening,Floor Deep Clean performed on CR101
CR101,2024-08-12,Interior_Deep_Clean,175,1009,5,High,In_Progress,92.29585023614523,Terminal_Station,Evening,Interior Deep Clean performed on CR101
CR101,2024-08-13,Disinfection_Spray,20,1842,2,Low,Completed,85.53118183800213,Terminal_Station,Night,Disinfection Spray performed on CR101
CR101,2024-08-14,LED_Light_Clean,56,1922,3,Low,Completed,88.10849994745253,Depot_B,Night,LED Light Clean performed on CR101
CR101,2024-08-14,Driver_Cabin_Detail,37,1713,6,Low,Scheduled,89.30555719192554,Depot_A,Morning,Driver Cabin Detail performed on CR101
CR101,2024-08-14,Floor_Deep_Clean,109,1498,3,Low,In_Progress,93.48647343027469,Depot_B,Night,Floor Deep Clean performed on CR101
CR101,2024-08-15,LED_Light_Clean,50,1719,3,Low,Completed,94.33756385311275,Depot_B,Morning,LED Light Clean performed on CR101
CR101,2024-08-16,HVAC_Filter,84,1705,6,High,Completed,88.87903960701507,Depot_B,Night,HVAC Filter performed on CR101
CR101,2024-08-16,Floor_Deep_Clean,93,811,3,Low,Scheduled,94.42976358970468,Depot_B,Morning,Floor Deep Clean performed on CR101
CR101,2024-08-17,Interior_Deep_Clean,156,1574,6,Medium,Completed,89.39107490278597,Depot_A,Evening,Interior Deep Clean performed on CR101
CR101,2024-08-18,Graffiti_Removal,142,774,5,Low,Completed,85.40226590093377,Depot_B,Morning,Graffiti Removal performed on CR101
CR101,2024-08-20,LED_Light_Clean,56,881,2,Medium,Scheduled,97.13363983793082,Depot_A,Morning,LED Light Clean performed on CR101
CR101,2024-08-20,Graffiti_Removal,63,697,4,Medium,Completed,85.63573779257854,Depot_B,Evening,Graffiti Removal performed on CR101
CR101,2024-08-20,Floor_Deep_Clean,80,1250,6,High,In_Progress,97.3103797257905,Terminal_Station,Evening,Floor Deep Clean performed on CR101
CR101,2024-08-21,Disinfection_Spray,24,1131,3,Medium,Scheduled,97.70033300517036,Depot_B,Morning,Disinfection Spray performed on CR101
CR101,2024-08-21,Seat_Sanitization,113,620,6,High,In_Progress,93.67846132235853,Terminal_Station,Evening,Seat Sanitization performed on CR101
CR101,2024-08-21,LED_Light_Clean,56,1473,2,Low,Scheduled,92.14537820469205,Depot_A,Evening,LED Light Clean performed on CR101
CR101,2024-08-22,Seat_Sanitization,115,1420,4,Medium,Scheduled,90.7035803126196,Terminal_Station,Morning,Seat Sanitization performed on CR101
CR101,2024-08-22,LED_Light_Clean,58,1262,6,High,Completed,93.110625538693,Depot_B,Evening,LED Light Clean performed on CR101
