Train_ID,Date,Bogie_Usage_Pct,BrakePad_Usage_Pct,HVAC_Usage_Pct,Motor_Usage_Pct,Average_Usage_Pct,Critical_Components,Priority,Recommendation,Balancing_Score,Age_Factor,Maintenance_Due,Notes
CR115,2024-03-04,33.5,22.3,16.1,41.5,28.3,,Low,Continue_Operation,71.7,0.17,False,Week 46 snapshot - 0 critical components
CR115,2024-02-26,13.3,15.8,30.6,21.2,20.2,,Low,Continue_Operation,79.8,0.15,False,Week 47 snapshot - 0 critical components
CR115,2024-02-19,24.3,21.2,17.2,41.1,26.0,,Low,Continue_Operation,74.0,0.13,False,Week 48 snapshot - 0 critical components
CR115,2024-02-12,21.1,15.9,8.9,21.1,16.7,,Low,Continue_Operation,83.3,0.12,False,Week 49 snapshot - 0 critical components
CR115,2024-02-05,11.6,14.5,13.2,23.1,15.6,,Low,Continue_Operation,84.4,0.1,False,Week 50 snapshot - 0 critical components
CR115,2024-01-29,30.4,21.1,12.4,34.2,24.5,,Low,Continue_Operation,75.5,0.08,False,Week 51 snapshot - 0 critical components
CR115,2024-01-22,11.0,23.8,10.9,33.0,19.7,,Low,Continue_Operation,80.3,0.06,False,Week 52 snapshot - 0 critical components
CR116,2025-01-20,38.4,40.9,31.4,37.3,37.0,,Low,Continue_Operation,63.0,1.05,False,Week 0 snapshot - 0 critical components
CR116,2025-01-13,49.3,33.7,25.5,31.5,35.0,,Low,Continue_Operation,65.0,1.04,False,Week 1 snapshot - 0 critical components
CR116,2025-01-06,44.6,39.0,33.1,36.4,38.3,,Low,Continue_Operation,61.7,1.02,False,Week 2 snapshot - 0 critical components
CR116,2024-12-30,49.9,42.7,21.2,52.7,41.6,,Medium,Monitor_Closely,58.4,1.0,False,Week 3 snapshot - 0 critical components
CR116,2024-12-23,30.5,27.8,29.2,49.3,34.2,,Low,Continue_Operation,65.8,0.98,False,Week 4 snapshot - 0 critical components
CR116,2024-12-16,38.6,41.9,20.0,47.6,37.0,,Low,Continue_Operation,63.0,0.96,False,Week 5 snapshot - 0 critical components
CR116,2024-12-09,47.9,30.2,30.0,46.2,38.6,,Low,Continue_Operation,61.4,0.94,False,Week 6 snapshot - 0 critical components
CR116,2024-12-02,29.4,30.8,35.4,41.4,34.2,,Low,Continue_Operation,65.8,0.92,False,Week 7 snapshot - 0 critical components
CR116,2024-11-25,33.9,44.3,29.9,36.4,36.1,,Low,Continue_Operation,63.9,0.9,False,Week 8 snapshot - 0 critical components
CR116,2024-11-18,32.8,35.6,36.7,44.8,37.5,,Low,Continue_Operation,62.5,0.88,False,Week 9 snapshot - 0 critical components
CR116,2024-11-11,47.1,29.6,32.6,29.4,34.7,,Low,Continue_Operation,65.3,0.86,False,Week 10 snapshot - 0 critical components
CR116,2024-11-04,36.8,34.7,24.9,51.0,36.8,,Low,Continue_Operation,63.2,0.84,False,Week 11 snapshot - 0 critical components
CR116,2024-10-28,37.7,24.7,41.6,38.0,35.5,,Low,Continue_Operation,64.5,0.82,False,Week 12 snapshot - 0 critical components
CR116,2024-10-21,42.9,38.7,37.5,50.5,42.4,,Medium,Monitor_Closely,57.6,0.81,False,Week 13 snapshot - 0 critical components
CR116,2024-10-14,39.0,34.0,38.4,32.4,36.0,,Low,Continue_Operation,64.0,0.79,False,Week 14 snapshot - 0 critical components
CR116,2024-10-07,37.9,25.0,36.8,43.0,35.7,,Low,Continue_Operation,64.3,0.77,False,Week 15 snapshot - 0 critical components
CR116,2024-09-30,42.1,24.7,34.0,47.2,37.0,,Low,Continue_Operation,63.0,0.75,False,Week 16 snapshot - 0 critical components
CR116,2024-09-23,29.1,31.0,16.0,37.2,28.3,,Low,Continue_Operation,71.7,0.73,False,Week 17 snapshot - 0 critical components
CR116,2024-09-16,41.4,33.2,35.8,28.6,34.8,,Low,Continue_Operation,65.2,0.71,False,Week 18 snapshot - 0 critical components
CR116,2024-09-09,20.9,31.3,21.1,48.0,30.3,,Low,Continue_Operation,69.7,0.69,False,Week 19 snapshot - 0 critical components
CR116,2024-09-02,40.0,22.1,23.8,32.3,29.5,,Low,Continue_Operation,70.5,0.67,False,Week 20 snapshot - 0 critical components
CR116,2024-08-26,42.2,21.8,32.1,48.6,36.2,,Low,Continue_Operation,63.8,0.65,False,Week 21 snapshot - 0 critical components
CR116,2024-08-19,24.2,37.5,24.5,26.0,28.0,,Low,Continue_Operation,72.0,0.63,False,Week 22 snapshot - 0 critical components
CR116,2024-08-12,21.9,37.2,17.1,37.4,28.4,,Low,Continue_Operation,71.6,0.61,False,Week 23 snapshot - 0 critical components
CR116,2024-08-05,31.2,27.1,23.9,29.9,28.0,,Low,Continue_Operation,72.0,0.59,False,Week 24 snapshot - 0 critical components
CR116,2024-07-29,25.2,29.5,36.9,45.6,34.3,,Low,Continue_Operation,65.7,0.58,False,Week 25 snapshot - 0 critical components
CR116,2024-07-22,22.4,28.5,38.3,48.2,34.4,,Low,Continue_Operation,65.6,0.56,False,Week 26 snapshot - 0 critical components
CR116,2024-07-15,25.1,33.9,23.9,32.0,28.7,,Low,Continue_Operation,71.3,0.54,False,Week 27 snapshot - 0 critical components
CR116,2024-07-08,29.1,37.5,17.0,39.5,30.8,,Low,Continue_Operation,69.2,0.52,False,Week 28 snapshot - 0 critical components
CR116,2024-07-01,19.1,36.6,19.6,46.2,30.4,,Low,Continue_Operation,69.6,0.5,False,Week 29 snapshot - 0 critical components
CR116,2024-06-24,21.0,19.2,15.9,22.9,19.8,,Low,Continue_Operation,80.2,0.48,False,Week 30 snapshot - 0 critical components
CR116,2024-06-17,38.6,32.3,22.8,42.9,34.2,,Low,Continue_Operation,65.8,0.46,False,Week 31 snapshot - 0 critical components
CR116,2024-06-10,39.8,23.3,12.5,22.6,24.6,,Low,Continue_Operation,75.4,0.44,False,Week 32 snapshot - 0 critical components
CR116,2024-06-03,36.9,19.6,25.9,27.7,27.5,,Low,Continue_Operation,72.5,0.42,False,Week 33 snapshot - 0 critical components
CR116,2024-05-27,32.9,35.7,34.2,37.9,35.2,,Low,Continue_Operation,64.8,0.4,False,Week 34 snapshot - 0 critical components
CR116,2024-05-20,40.4,27.3,16.1,43.9,31.9,,Low,Continue_Operation,68.1,0.38,False,Week 35 snapshot - 0 critical components
CR116,2024-05-13,15.5,33.1,13.4,24.4,21.6,,Low,Continue_Operation,78.4,0.36,False,Week 36 snapshot - 0 critical components
CR116,2024-05-06,31.4,28.5,23.6,24.8,27.1,,Low,Continue_Operation,72.9,0.35,False,Week 37 snapshot - 0 critical components
CR116,2024-04-29,35.8,29.2,18.4,23.9,26.8,,Low,Continue_Operation,73.2,0.33,False,Week 38 snapshot - 0 critical components
CR116,2024-04-22,35.9,24.2,27.4,26.5,28.5,,Low,Continue_Operation,71.5,0.31,False,Week 39 snapshot - 0 critical components
CR116,2024-04-15,34.1,26.1,29.1,25.0,28.6,,Low,Continue_Operation,71.4,0.29,False,Week 40 snapshot - 0 critical components
CR116,2024-04-08,25.4,23.8,20.2,26.9,24.1,,Low,Continue_Operation,75.9,0.27,False,Week 41 snapshot - 0 critical components
CR116,2024-04-01,28.4,31.9,10.7,41.0,28.0,,Low,Continue_Operation,72.0,0.25,False,Week 42 snapshot - 0 critical components
CR116,2024-03-25,28.9,20.0,27.5,43.0,29.8,,Low,Continue_Operation,70.2,0.23,False,Week 43 snapshot - 0 critical components
CR116,2024-03-18,35.6,29.6,20.5,18.3,26.0,,Low,Continue_Operation,74.0,0.21,False,Week 44 snapshot - 0 critical components
CR116,2024-03-11,32.5,29.5,18.2,34.7,28.8,,Low,Continue_Operation,71.2,0.19,False,Week 45 snapshot - 0 critical components
CR116,2024-03-04,23.5,16.6,10.4,36.9,21.9,,Low,Continue_Operation,78.1,0.17,False,Week 46 snapshot - 0 critical components
CR116,2024-02-26,31.5,23.7,28.6,25.2,27.2,,Low,Continue_Operation,72.8,0.15,False,Week 47 snapshot - 0 critical components
CR116,2024-02-19,27.4,16.0,9.1,30.1,20.7,,Low,Continue_Operation,79.3,0.13,False,Week 48 snapshot - 0 critical components
CR116,2024-02-12,14.7,14.2,28.3,41.7,24.7,,Low,Continue_Operation,75.3,0.12,False,Week 49 snapshot - 0 critical components
CR116,2024-02-05,34.2,29.6,30.6,21.5,29.0,,Low,Continue_Operation,71.0,0.1,False,Week 50 snapshot - 0 critical components
CR116,2024-01-29,20.7,27.8,26.4,28.5,25.9,,Low,Continue_Operation,74.1,0.08,False,Week 51 snapshot - 0 critical components
CR116,2024-01-22,34.8,16.8,14.7,30.6,24.2,,Low,Continue_Operation,75.8,0.06,False,Week 52 snapshot - 0 critical components
CR117,2025-01-20,33.5,41.1,28.3,50.1,38.2,,Low,Continue_Operation,61.8,1.05,False,Week 0 snapshot - 0 critical components
CR117,2025-01-13,29.7,35.7,26.9,36.8,32.3,,Low,Continue_Operation,67.7,1.04,False,Week 1 snapshot - 0 critical components
CR117,2025-01-06,46.2,39.2,28.1,31.0,36.1,,Low,Continue_Operation,63.9,1.02,False,Week 2 snapshot - 0 critical components
CR117,2024-12-30,43.3,35.8,31.5,41.7,38.1,,Low,Continue_Operation,61.9,1.0,False,Week 3 snapshot - 0 critical components
CR117,2024-12-23,32.6,32.0,23.5,33.4,30.4,,Low,Continue_Operation,69.6,0.98,False,Week 4 snapshot - 0 critical components
CR117,2024-12-16,45.0,30.0,31.1,41.0,36.8,,Low,Continue_Operation,63.2,0.96,False,Week 5 snapshot - 0 critical components
CR117,2024-12-09,40.6,35.6,19.7,32.6,32.1,,Low,Continue_Operation,67.9,0.94,False,Week 6 snapshot - 0 critical components
CR117,2024-12-02,33.6,37.3,33.1,32.4,34.1,,Low,Continue_Operation,65.9,0.92,False,Week 7 snapshot - 0 critical components
CR117,2024-11-25,24.6,42.3,21.1,35.5,30.9,,Low,Continue_Operation,69.1,0.9,False,Week 8 snapshot - 0 critical components
CR117,2024-11-18,24.9,27.7,38.6,31.2,30.6,,Low,Continue_Operation,69.4,0.88,False,Week 9 snapshot - 0 critical components
CR117,2024-11-11,25.4,35.2,24.2,44.0,32.2,,Low,Continue_Operation,67.8,0.86,False,Week 10 snapshot - 0 critical components
CR117,2024-11-04,27.4,34.3,27.0,43.5,33.1,,Low,Continue_Operation,66.9,0.84,False,Week 11 snapshot - 0 critical components
CR117,2024-10-28,22.4,35.2,39.6,45.0,35.5,,Low,Continue_Operation,64.5,0.82,False,Week 12 snapshot - 0 critical components
CR117,2024-10-21,44.2,30.4,26.9,34.5,34.0,,Low,Continue_Operation,66.0,0.81,False,Week 13 snapshot - 0 critical components
CR117,2024-10-14,39.4,29.3,30.3,34.8,33.4,,Low,Continue_Operation,66.6,0.79,False,Week 14 snapshot - 0 critical components
CR117,2024-10-07,33.2,37.2,18.4,47.6,34.1,,Low,Continue_Operation,65.9,0.77,False,Week 15 snapshot - 0 critical components
CR117,2024-09-30,29.9,32.9,40.2,28.9,33.0,,Low,Continue_Operation,67.0,0.75,False,Week 16 snapshot - 0 critical components
CR117,2024-09-23,37.8,37.6,25.4,44.4,36.3,,Low,Continue_Operation,63.7,0.73,False,Week 17 snapshot - 0 critical components
CR117,2024-09-16,40.1,42.1,28.3,46.1,39.2,,Low,Continue_Operation,60.8,0.71,False,Week 18 snapshot - 0 critical components
CR117,2024-09-09,43.9,35.4,29.9,42.8,38.0,,Low,Continue_Operation,62.0,0.69,False,Week 19 snapshot - 0 critical components
CR117,2024-09-02,43.7,37.7,26.3,26.8,33.6,,Low,Continue_Operation,66.4,0.67,False,Week 20 snapshot - 0 critical components
CR117,2024-08-26,40.5,38.7,20.8,30.0,32.5,,Low,Continue_Operation,67.5,0.65,False,Week 21 snapshot - 0 critical components
CR117,2024-08-19,42.3,26.9,27.4,33.2,32.4,,Low,Continue_Operation,67.6,0.63,False,Week 22 snapshot - 0 critical components
CR117,2024-08-12,34.6,31.2,36.3,39.3,35.3,,Low,Continue_Operation,64.7,0.61,False,Week 23 snapshot - 0 critical components
CR117,2024-08-05,39.1,21.7,14.6,43.6,29.7,,Low,Continue_Operation,70.3,0.59,False,Week 24 snapshot - 0 critical components
CR117,2024-07-29,35.6,30.7,23.1,35.3,31.2,,Low,Continue_Operation,68.8,0.58,False,Week 25 snapshot - 0 critical components
CR117,2024-07-22,27.9,36.9,25.1,26.0,29.0,,Low,Continue_Operation,71.0,0.56,False,Week 26 snapshot - 0 critical components
CR117,2024-07-15,38.4,29.4,28.9,27.9,31.2,,Low,Continue_Operation,68.8,0.54,False,Week 27 snapshot - 0 critical components
CR117,2024-07-08,27.3,27.7,34.9,43.1,33.2,,Low,Continue_Operation,66.8,0.52,False,Week 28 snapshot - 0 critical components
CR117,2024-07-01,39.4,39.1,28.3,44.0,37.7,,Low,Continue_Operation,62.3,0.5,False,Week 29 snapshot - 0 critical components
CR117,2024-06-24,33.0,26.9,34.5,26.8,30.3,,Low,Continue_Operation,69.7,0.48,False,Week 30 snapshot - 0 critical components
CR117,2024-06-17,22.9,35.0,27.4,26.7,28.0,,Low,Continue_Operation,72.0,0.46,False,Week 31 snapshot - 0 critical components
CR117,2024-06-10,38.8,26.3,30.1,26.5,30.4,,Low,Continue_Operation,69.6,0.44,False,Week 32 snapshot - 0 critical components
CR117,2024-06-03,32.7,21.0,35.7,28.6,29.5,,Low,Continue_Operation,70.5,0.42,False,Week 33 snapshot - 0 critical components
CR117,2024-05-27,28.7,34.2,19.4,26.1,27.1,,Low,Continue_Operation,72.9,0.4,False,Week 34 snapshot - 0 critical components
CR117,2024-05-20,22.6,18.3,27.8,21.0,22.4,,Low,Continue_Operation,77.6,0.38,False,Week 35 snapshot - 0 critical components
CR117,2024-05-13,38.8,27.2,20.9,36.8,30.9,,Low,Continue_Operation,69.1,0.36,False,Week 36 snapshot - 0 critical components
CR117,2024-05-06,39.5,33.5,32.1,27.5,33.2,,Low,Continue_Operation,66.8,0.35,False,Week 37 snapshot - 0 critical components
CR117,2024-04-29,23.3,19.6,12.3,31.4,21.6,,Low,Continue_Operation,78.4,0.33,False,Week 38 snapshot - 0 critical components
CR117,2024-04-22,29.2,19.8,23.0,19.9,23.0,,Low,Continue_Operation,77.0,0.31,False,Week 39 snapshot - 0 critical components
CR117,2024-04-15,27.1,17.7,10.4,31.5,21.7,,Low,Continue_Operation,78.3,0.29,False,Week 40 snapshot - 0 critical components
CR117,2024-04-08,14.4,25.2,10.0,38.9,22.1,,Low,Continue_Operation,77.9,0.27,False,Week 41 snapshot - 0 critical components
CR117,2024-04-01,22.1,17.7,19.5,34.7,23.5,,Low,Continue_Operation,76.5,0.25,False,Week 42 snapshot - 0 critical components
CR117,2024-03-25,15.2,29.8,31.2,35.3,27.9,,Low,Continue_Operation,72.1,0.23,False,Week 43 snapshot - 0 critical components
CR117,2024-03-18,20.6,15.4,17.1,29.7,20.7,,Low,Continue_Operation,79.3,0.21,False,Week 44 snapshot - 0 critical components
CR117,2024-03-11,17.2,23.3,16.5,24.4,20.3,,Low,Continue_Operation,79.7,0.19,False,Week 45 snapshot - 0 critical components
CR117,2024-03-04,18.1,31.3,12.1,23.3,21.2,,Low,Continue_Operation,78.8,0.17,False,Week 46 snapshot - 0 critical components
CR117,2024-02-26,16.5,23.6,27.4,40.6,27.0,,Low,Continue_Operation,73.0,0.15,False,Week 47 snapshot - 0 critical components
CR117,2024-02-19,30.4,19.4,31.0,27.8,27.1,,Low,Continue_Operation,72.9,0.13,False,Week 48 snapshot - 0 critical components
CR117,2024-02-12,12.3,17.9,29.8,41.0,25.3,,Low,Continue_Operation,74.7,0.12,False,Week 49 snapshot - 0 critical components
CR117,2024-02-05,34.7,21.5,10.3,38.7,26.3,,Low,Continue_Operation,73.7,0.1,False,Week 50 snapshot - 0 critical components
CR117,2024-01-29,31.6,19.5,10.8,24.4,21.6,,Low,Continue_Operation,78.4,0.08,False,Week 51 snapshot - 0 critical components
CR117,2024-01-22,21.4,23.5,27.6,25.8,24.6,,Low,Continue_Operation,75.4,0.06,False,Week 52 snapshot - 0 critical components
CR118,2025-01-20,44.2,37.6,21.8,40.0,35.9,,Low,Continue_Operation,64.1,1.05,False,Week 0 snapshot - 0 critical components
CR118,2025-01-13,43.7,27.8,22.0,31.6,31.3,,Low,Continue_Operation,68.7,1.04,False,Week 1 snapshot - 0 critical components
CR118,2025-01-06,48.2,34.6,41.7,49.9,43.6,,Medium,Monitor_Closely,56.4,1.02,False,Week 2 snapshot - 0 critical components
CR118,2024-12-30,45.6,28.4,33.2,44.9,38.0,,Low,Continue_Operation,62.0,1.0,False,Week 3 snapshot - 0 critical components
CR118,2024-12-23,35.7,42.0,24.8,38.6,35.3,,Low,Continue_Operation,64.7,0.98,False,Week 4 snapshot - 0 critical components
CR118,2024-12-16,43.7,37.2,23.9,43.7,37.1,,Low,Continue_Operation,62.9,0.96,False,Week 5 snapshot - 0 critical components
CR118,2024-12-09,25.7,33.2,39.5,53.7,38.0,,Low,Continue_Operation,62.0,0.94,False,Week 6 snapshot - 0 critical components
CR118,2024-12-02,28.9,40.1,31.4,43.3,35.9,,Low,Continue_Operation,64.1,0.92,False,Week 7 snapshot - 0 critical components
CR118,2024-11-25,30.7,33.5,21.0,44.3,32.4,,Low,Continue_Operation,67.6,0.9,False,Week 8 snapshot - 0 critical components
CR118,2024-11-18,29.0,31.2,37.4,45.0,35.6,,Low,Continue_Operation,64.4,0.88,False,Week 9 snapshot - 0 critical components
CR118,2024-11-11,34.8,41.7,34.2,45.0,38.9,,Low,Continue_Operation,61.1,0.86,False,Week 10 snapshot - 0 critical components
CR118,2024-11-04,45.4,36.9,18.5,46.4,36.8,,Low,Continue_Operation,63.2,0.84,False,Week 11 snapshot - 0 critical components
CR118,2024-10-28,41.0,34.2,29.5,37.0,35.4,,Low,Continue_Operation,64.6,0.82,False,Week 12 snapshot - 0 critical components
CR118,2024-10-21,22.3,37.8,25.6,27.5,28.3,,Low,Continue_Operation,71.7,0.81,False,Week 13 snapshot - 0 critical components
CR118,2024-10-14,40.6,43.8,33.8,42.2,40.1,,Medium,Monitor_Closely,59.9,0.79,False,Week 14 snapshot - 0 critical components
CR118,2024-10-07,44.8,26.5,35.5,47.5,38.6,,Low,Continue_Operation,61.4,0.77,False,Week 15 snapshot - 0 critical components
CR118,2024-09-30,21.5,39.7,35.8,35.7,33.2,,Low,Continue_Operation,66.8,0.75,False,Week 16 snapshot - 0 critical components
CR118,2024-09-23,34.0,41.3,19.1,38.9,33.3,,Low,Continue_Operation,66.7,0.73,False,Week 17 snapshot - 0 critical components
CR118,2024-09-16,39.6,33.4,29.2,42.3,36.1,,Low,Continue_Operation,63.9,0.71,False,Week 18 snapshot - 0 critical components
CR118,2024-09-09,38.3,31.9,22.2,30.4,30.7,,Low,Continue_Operation,69.3,0.69,False,Week 19 snapshot - 0 critical components
CR118,2024-09-02,44.5,22.2,39.0,28.5,33.6,,Low,Continue_Operation,66.4,0.67,False,Week 20 snapshot - 0 critical components
CR118,2024-08-26,42.2,22.3,27.4,28.8,30.2,,Low,Continue_Operation,69.8,0.65,False,Week 21 snapshot - 0 critical components
CR118,2024-08-19,42.9,40.9,21.6,33.6,34.8,,Low,Continue_Operation,65.2,0.63,False,Week 22 snapshot - 0 critical components
CR118,2024-08-12,23.1,32.2,20.4,31.5,26.8,,Low,Continue_Operation,73.2,0.61,False,Week 23 snapshot - 0 critical components
CR118,2024-08-05,38.6,34.2,32.4,26.5,32.9,,Low,Continue_Operation,67.1,0.59,False,Week 24 snapshot - 0 critical components
CR118,2024-07-29,38.3,26.2,14.2,29.9,27.2,,Low,Continue_Operation,72.8,0.58,False,Week 25 snapshot - 0 critical components
CR118,2024-07-22,43.1,36.8,26.1,30.7,34.2,,Low,Continue_Operation,65.8,0.56,False,Week 26 snapshot - 0 critical components
CR118,2024-07-15,35.3,20.7,15.6,33.9,26.4,,Low,Continue_Operation,73.6,0.54,False,Week 27 snapshot - 0 critical components
CR118,2024-07-08,22.3,30.0,13.5,46.2,28.0,,Low,Continue_Operation,72.0,0.52,False,Week 28 snapshot - 0 critical components
CR118,2024-07-01,21.3,38.2,31.5,26.9,29.5,,Low,Continue_Operation,70.5,0.5,False,Week 29 snapshot - 0 critical components
CR118,2024-06-24,40.8,29.1,23.1,42.1,33.8,,Low,Continue_Operation,66.2,0.48,False,Week 30 snapshot - 0 critical components
CR118,2024-06-17,22.0,20.4,17.9,26.1,21.6,,Low,Continue_Operation,78.4,0.46,False,Week 31 snapshot - 0 critical components
CR118,2024-06-10,35.2,22.7,22.7,29.7,27.6,,Low,Continue_Operation,72.4,0.44,False,Week 32 snapshot - 0 critical components
CR118,2024-06-03,21.5,22.9,12.7,33.4,22.6,,Low,Continue_Operation,77.4,0.42,False,Week 33 snapshot - 0 critical components
CR118,2024-05-27,28.8,36.7,26.4,28.4,30.1,,Low,Continue_Operation,69.9,0.4,False,Week 34 snapshot - 0 critical components
CR118,2024-05-20,26.1,25.7,28.3,35.7,29.0,,Low,Continue_Operation,71.0,0.38,False,Week 35 snapshot - 0 critical components
CR118,2024-05-13,23.9,23.1,19.5,44.2,27.7,,Low,Continue_Operation,72.3,0.36,False,Week 36 snapshot - 0 critical components
CR118,2024-05-06,27.1,34.1,28.1,35.6,31.2,,Low,Continue_Operation,68.8,0.35,False,Week 37 snapshot - 0 critical components
CR118,2024-04-29,31.0,18.6,26.9,20.0,24.2,,Low,Continue_Operation,75.8,0.33,False,Week 38 snapshot - 0 critical components
CR118,2024-04-22,23.1,21.7,33.9,24.7,25.8,,Low,Continue_Operation,74.2,0.31,False,Week 39 snapshot - 0 critical components
CR118,2024-04-15,24.9,23.3,32.7,36.4,29.3,,Low,Continue_Operation,70.7,0.29,False,Week 40 snapshot - 0 critical components
CR118,2024-04-08,20.2,22.0,33.7,36.8,28.2,,Low,Continue_Operation,71.8,0.27,False,Week 41 snapshot - 0 critical components
CR118,2024-04-01,29.9,17.3,22.1,43.6,28.2,,Low,Continue_Operation,71.8,0.25,False,Week 42 snapshot - 0 critical components
CR118,2024-03-25,24.8,32.5,8.7,32.0,24.5,,Low,Continue_Operation,75.5,0.23,False,Week 43 snapshot - 0 critical components
CR118,2024-03-18,15.9,23.7,11.3,20.3,17.8,,Low,Continue_Operation,82.2,0.21,False,Week 44 snapshot - 0 critical components
CR118,2024-03-11,29.5,17.5,22.9,39.0,27.2,,Low,Continue_Operation,72.8,0.19,False,Week 45 snapshot - 0 critical components
CR118,2024-03-04,25.7,21.1,26.4,25.9,24.8,,Low,Continue_Operation,75.2,0.17,False,Week 46 snapshot - 0 critical components
CR118,2024-02-26,30.7,32.5,31.5,20.7,28.9,,Low,Continue_Operation,71.1,0.15,False,Week 47 snapshot - 0 critical components
CR118,2024-02-19,28.7,18.1,11.1,31.2,22.2,,Low,Continue_Operation,77.8,0.13,False,Week 48 snapshot - 0 critical components
CR118,2024-02-12,36.1,19.5,28.6,27.0,27.8,,Low,Continue_Operation,72.2,0.12,False,Week 49 snapshot - 0 critical components
CR118,2024-02-05,32.5,25.3,31.1,37.2,31.5,,Low,Continue_Operation,68.5,0.1,False,Week 50 snapshot - 0 critical components
CR118,2024-01-29,22.1,24.0,30.9,24.8,25.4,,Low,Continue_Operation,74.6,0.08,False,Week 51 snapshot - 0 critical components
CR118,2024-01-22,11.5,14.4,14.3,20.6,15.2,,Low,Continue_Operation,84.8,0.06,False,Week 52 snapshot - 0 critical components
CR119,2025-01-20,46.1,44.1,34.1,45.3,42.4,,Medium,Monitor_Closely,57.6,1.05,False,Week 0 snapshot - 0 critical components
CR119,2025-01-13,38.5,27.6,33.3,48.9,37.0,,Low,Continue_Operation,63.0,1.04,False,Week 1 snapshot - 0 critical components
CR119,2025-01-06,31.3,40.9,44.1,53.2,42.4,,Medium,Monitor_Closely,57.6,1.02,False,Week 2 snapshot - 0 critical components
CR119,2024-12-30,43.2,38.4,25.1,35.6,35.6,,Low,Continue_Operation,64.4,1.0,False,Week 3 snapshot - 0 critical components
CR119,2024-12-23,38.3,27.2,19.8,53.8,34.8,,Low,Continue_Operation,65.2,0.98,False,Week 4 snapshot - 0 critical components
CR119,2024-12-16,24.7,30.4,32.3,42.4,32.5,,Low,Continue_Operation,67.5,0.96,False,Week 5 snapshot - 0 critical components
CR119,2024-12-09,25.6,40.5,29.3,30.0,31.4,,Low,Continue_Operation,68.6,0.94,False,Week 6 snapshot - 0 critical components
CR119,2024-12-02,48.2,35.6,40.8,47.6,43.1,,Medium,Monitor_Closely,56.9,0.92,False,Week 7 snapshot - 0 critical components
CR119,2024-11-25,39.1,42.2,29.0,48.9,39.8,,Low,Continue_Operation,60.2,0.9,False,Week 8 snapshot - 0 critical components
CR119,2024-11-18,31.2,36.0,38.8,32.2,34.5,,Low,Continue_Operation,65.5,0.88,False,Week 9 snapshot - 0 critical components
CR119,2024-11-11,26.6,31.2,31.5,50.7,35.0,,Low,Continue_Operation,65.0,0.86,False,Week 10 snapshot - 0 critical components
CR119,2024-11-04,39.4,41.9,39.0,32.5,38.2,,Low,Continue_Operation,61.8,0.84,False,Week 11 snapshot - 0 critical components
CR119,2024-10-28,32.4,29.9,28.3,48.3,34.7,,Low,Continue_Operation,65.3,0.82,False,Week 12 snapshot - 0 critical components
CR119,2024-10-21,42.3,27.0,28.4,44.6,35.6,,Low,Continue_Operation,64.4,0.81,False,Week 13 snapshot - 0 critical components
CR119,2024-10-14,28.5,27.9,36.5,47.1,35.0,,Low,Continue_Operation,65.0,0.79,False,Week 14 snapshot - 0 critical components
CR119,2024-10-07,45.3,28.2,34.7,37.9,36.5,,Low,Continue_Operation,63.5,0.77,False,Week 15 snapshot - 0 critical components
CR119,2024-09-30,42.7,30.2,41.2,26.8,35.2,,Low,Continue_Operation,64.8,0.75,False,Week 16 snapshot - 0 critical components
CR119,2024-09-23,28.3,32.9,39.1,36.8,34.2,,Low,Continue_Operation,65.8,0.73,False,Week 17 snapshot - 0 critical components
CR119,2024-09-16,31.1,39.5,21.5,44.2,34.1,,Low,Continue_Operation,65.9,0.71,False,Week 18 snapshot - 0 critical components
CR119,2024-09-09,29.2,33.8,39.8,30.2,33.3,,Low,Continue_Operation,66.7,0.69,False,Week 19 snapshot - 0 critical components
CR119,2024-09-02,34.9,36.2,30.8,48.2,37.5,,Low,Continue_Operation,62.5,0.67,False,Week 20 snapshot - 0 critical components
CR119,2024-08-26,43.2,37.6,25.1,34.4,35.1,,Low,Continue_Operation,64.9,0.65,False,Week 21 snapshot - 0 critical components
CR119,2024-08-19,42.6,40.0,18.3,29.2,32.5,,Low,Continue_Operation,67.5,0.63,False,Week 22 snapshot - 0 critical components
CR119,2024-08-12,27.4,29.7,19.6,37.0,28.4,,Low,Continue_Operation,71.6,0.61,False,Week 23 snapshot - 0 critical components
CR119,2024-08-05,25.2,28.0,24.3,30.4,27.0,,Low,Continue_Operation,73.0,0.59,False,Week 24 snapshot - 0 critical components
CR119,2024-07-29,27.6,33.4,16.1,43.8,30.2,,Low,Continue_Operation,69.8,0.58,False,Week 25 snapshot - 0 critical components
CR119,2024-07-22,29.1,26.0,32.2,38.3,31.4,,Low,Continue_Operation,68.6,0.56,False,Week 26 snapshot - 0 critical components
CR119,2024-07-15,20.6,34.4,17.6,24.2,24.2,,Low,Continue_Operation,75.8,0.54,False,Week 27 snapshot - 0 critical components
CR119,2024-07-08,42.7,34.8,22.9,28.3,32.2,,Low,Continue_Operation,67.8,0.52,False,Week 28 snapshot - 0 critical components
CR119,2024-07-01,30.3,29.2,30.4,23.4,28.3,,Low,Continue_Operation,71.7,0.5,False,Week 29 snapshot - 0 critical components
CR119,2024-06-24,27.7,21.2,14.6,34.1,24.4,,Low,Continue_Operation,75.6,0.48,False,Week 30 snapshot - 0 critical components
CR119,2024-06-17,39.2,32.9,17.3,44.9,33.6,,Low,Continue_Operation,66.4,0.46,False,Week 31 snapshot - 0 critical components
